ID,step,angle,id_orig,date,lon,lat,x.se,y.se,logit_g,logit_g.se,g,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
5605_1,1.8877852655105702,0.0321471864205765,5605,2022-03-18T02:53:00Z,32.18714652354557,-23.74435529014476,0.6928972312805771,0.6749307251796111,2.938660576627044,0.9013317691652912,0.9497248110765216,417.1594094140163,7373.839794821547,15.059944591056755,Transit,1.4227558774834465e-13,9.870666532179763e-5,0.9999012933345359,Transit
5605_1,1.856001520569623,0.025799839483267,5605,2022-03-18T03:53:00Z,32.168775906474615,-23.742179111733503,0.7947503230910882,0.7741705312084146,2.9299370114353223,0.900678688089451,0.9493066439218408,415.2857030555307,7374.069920202262,15.158300133005277,Transit,2.1266882371559649e-13,1.1523287217431314e-4,0.999884767127613,Transit
5605_1,1.6519231020353413,0.0272276472761774,5605,2022-03-18T04:53:00Z,32.15066121570291,-23.74046705946816,0.7203061024358275,0.7016425829082739,2.9192867313646382,0.902090843566991,0.948791655268478,413.43831987950097,7374.248573624505,15.433743902125933,Transit,1.5485980745300688e-11,6.506949209491573e-4,0.9993493050635648,Transit
5605_1,1.2755369562615184,0.040495665221572,5605,2022-03-18T05:53:00Z,32.1344996350222,-23.739346096049022,0.4737395168345839,0.4613238071012457,2.908064842409563,0.9046001813142912,0.9482436739666164,411.7903480076761,7374.362760509532,15.815598495772214,Transit,3.509801071541561e-8,0.046667939234623125,0.9533320256673661,Transit
5605_1,0.26123945145463867,0.582661154822738,5605,2022-03-18T06:53:00Z,32.12199274732079,-23.738945171460664,0.05437485609759471,0.04958223843143548,2.8978775621827286,0.9069048236908748,0.9477414174611022,410.5153357207531,7374.399341857024,16.171086093433416,Exploratory,0.007590767577511478,0.9475918200612953,0.04481741236119319,Exploratory
5605_1,0.3746768008774619,1.83609741411736,5605,2022-03-18T07:53:00Z,32.11980473479536,-23.740173991723108,0.40904494255697255,0.3982400214212599,2.894041098000941,0.905838014826698,0.9475510797911912,410.29316763152264,7374.261910451865,16.105365840889213,Exploratory,0.011570110784827095,0.9489799397503715,0.03944994946480143,Exploratory
5605_1,0.6940264606975016,0.165474195446737,5605,2022-03-18T08:53:00Z,32.122475111241236,-23.742499614868787,0.6843296035494948,0.6667443562062518,2.891292804990789,0.9030038730323522,0.9474143269198754,410.566926678577,7374.006100582486,15.779758419446317,Exploratory,7.243531457069269e-5,0.5984374373428903,0.40149012734253897,Exploratory
5605_1,0.9176126162022046,-0.0312402832211904,5605,2022-03-18T09:53:00Z,32.12812504787062,-23.745998420001403,0.7907702719185934,0.7705785210744188,2.888798065512066,0.8998623637308185,0.9472898991315412,411.14514489294095,7373.622256311035,15.250374553305315,Transit,1.9153924891739663e-6,0.16511911623335407,0.8348789683741566,Transit
5605_1,1.0499981103733278,-0.110007883378034,5605,2022-03-18T10:53:00Z,32.135435020074134,-23.750836626077863,0.7206082789688931,0.7022268262076328,2.885635702293565,0.8971539634267935,0.9471317732779744,411.8934157354818,7373.091121996933,14.552291529167352,Transit,1.1020747216818602e-7,0.031755545682201756,0.9682443441103262,Transit
5605_1,1.1201260974343725,-0.18391835340032,5605,2022-03-18T11:53:00Z,32.143089444970734,-23.757184329826316,0.4776672189872351,0.4653210280036724,2.881493293569114,0.8951883769461044,0.9469239651056908,412.67774133623,7372.393032186236,13.709058466756826,Transit,1.0654899943759975e-8,0.008760034682742397,0.9912399546623576,Transit
5605_1,1.3029921448660224,-0.477069778546054,5605,2022-03-18T12:53:00Z,32.14977273245358,-23.765216053332505,0.0618507545401027,0.05733530711561394,2.8764536934016904,0.8939767476000744,0.9466701087670704,413.3641438360316,7371.507857580625,12.724312546240192,Transit,8.799558626352189e-10,0.00337706047678182,0.9966229386432625,Transit
5605_1,1.4402609868082519,-0.176856855364805,5605,2022-03-18T13:53:00Z,32.152018482981575,-23.77680139792926,0.402944285317773,0.3924820889059061,2.8715207667422993,0.8940808803004884,0.946420516506408,413.60064390611115,7370.226508195627,11.42249675473851,Transit,5.130757095922376e-11,0.001065424376854445,0.998934575571838,Transit
5605_1,1.4909749557409155,-0.0987841610922167,5605,2022-03-18T14:53:00Z,32.15201411847842,-23.789809416214776,0.6818223139641814,0.6646531288582548,2.864259580118651,0.8952935373762528,0.9460511152022644,413.6087959930902,7368.786270280003,9.996563328539658,Transit,1.919856140119686e-11,7.164991037498364e-4,0.9992835008770515,Transit
5605_1,1.457826955835777,-0.0674053546771003,5605,2022-03-18T15:53:00Z,32.15056618035895,-23.803209372956125,0.7924272736503436,0.7725733938742514,2.855824441001033,0.897759662244366,0.9456189758122038,413.4701510562178,7367.301755578113,8.559784029409567,Transit,3.766446021076667e-11,8.831864056347232e-4,0.9991168135567008,Transit
5605_1,1.3325053819326538,-0.0474824843235684,5605,2022-03-18T16:53:00Z,32.14819411232343,-23.81619385720039,0.7265410111164234,0.7082766457307186,2.846504835797835,0.901323657998217,0.9451377318458886,413.2371308832115,7365.862672178121,7.213847630484262,Transit,1.3178328503410777e-9,0.004562626600148559,0.9954373720820185,Transit
5605_1,1.1103839504671058,-0.0331658316050334,5605,2022-03-18T17:53:00Z,32.145415597165524,-23.82795399600762,0.48760417069016865,0.47510650570018936,2.8368706300126743,0.905565808339134,0.9446360274538156,412.9619485452783,7364.558891033232,6.062492614404893,Transit,1.876834122684854e-7,0.0878971766993445,0.9121026356172433,Transit
5605_1,0.5050332758505027,-0.0484584073341114,5605,2022-03-18T18:53:00Z,32.1427478409108,-23.83767768992821,0.07726934302455439,0.07299250226697132,2.827633945973791,0.9098946150673944,0.9441509712751216,412.6967373770182,7363.480644515183,5.194195496493278,Exploratory,0.001294949696406774,0.8226047416928154,0.17610030861077788,Exploratory
5605_1,0.18418253051732456,-0.21895888988957,5605,2022-03-18T19:53:00Z,32.14130285611796,-23.842041009068257,0.3902348208315424,0.3800697407047075,2.822693820021447,0.9120287263654596,0.9438899065677154,412.5524981230338,7362.996646945637,4.850290798747977,Exploratory,0.25944749520101773,0.7383701368993787,0.002182367899603636,Exploratory
5605_1,0.0907319103017295,-1.65970794852098,5605,2022-03-18T20:53:00Z,32.1404126577258,-23.843488992951333,0.6752146901610375,0.658134446288443,2.817353871172855,0.91392343140333,0.943606422243994,412.462810344319,7362.835776479432,4.765947250431247,Exploratory,0.6939292751495457,0.3060185963866979,5.2128463756429586e-5,Encamped
